wl,N,M,power,hard,cap,pen,alpha,beta,gamma,subset,mmin,region,window,method,init,seed,seed_frac,exp,peak_demand,total_load,arrival_slots,carbon_kg,carbon_red_vs_naive_%,carbon_red_vs_consol_%,sla_%,viol_n,energy_kwh,cost_gbp,util_%,overload_%,feasible,makespan_h,nfe,runtime_s,peak_mem_mb
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,5,GA,random,5,0.3333333333333333,E26,16.49,95.45,39,0.990437,86.6499,2.8295,0.0,0,12.7091,2.0588,82.18,0.0,True,26.5,4840,5.5773,3.6
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,5,GA,random,6,0.3333333333333333,E26,16.49,95.45,39,0.989246,86.6659,2.9464,0.0,0,12.6091,2.0547,84.333,0.0,True,25.5,4840,5.5891,3.74
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,5,GA,random,7,0.3333333333333333,E26,16.49,95.45,39,0.991059,86.6415,2.7684,0.0,0,12.6591,2.0577,83.2,0.0,True,26.0,4840,5.567,3.86
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,5,GA,random,8,0.3333333333333333,E26,16.49,95.45,39,0.990361,86.6509,2.837,0.0,0,12.7591,2.0686,82.376,0.0,True,26.0,4840,5.5438,3.52
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,GWO,random,6,0.3333333333333333,E26,16.49,95.45,39,2.534131,86.8655,5.3792,0.0,0,12.9591,2.1444,78.726,0.0,True,27.5,4840,3.7365,2.3
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,GWO,random,7,0.3333333333333333,E26,16.49,95.45,39,2.528028,86.8971,5.607,0.0,0,12.9591,2.1403,78.46,0.0,True,27.0,4840,3.7175,2.27
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,GWO,random,8,0.3333333333333333,E26,16.49,95.45,39,2.532704,86.8729,5.4324,0.0,0,13.0091,2.1454,78.665,0.0,True,26.0,4840,3.7227,2.32
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,GWO,random,9,0.3333333333333333,E26,16.49,95.45,39,2.529551,86.8892,5.5502,0.0,0,13.0091,2.1461,77.081,0.0,True,28.5,4840,3.7401,2.29
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,GWO,random,10,0.3333333333333333,E26,16.49,95.45,39,2.530992,86.8818,5.4964,0.0,0,13.0091,2.1535,75.558,0.0,True,27.0,4840,3.7103,2.28
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,PSO,random,1,0.3333333333333333,E26,16.49,95.45,39,2.525512,86.9102,5.701,0.0,0,12.9091,2.1636,78.693,0.0,True,27.5,4840,3.329,4.26
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,PSO,random,2,0.3333333333333333,E26,16.49,95.45,39,2.510775,86.9866,6.2512,0.0,0,12.9091,2.1358,79.46,0.0,True,26.5,4840,3.2865,4.11
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,PSO,random,3,0.3333333333333333,E26,16.49,95.45,39,2.52892,86.8925,5.5737,0.0,0,13.0091,2.1501,77.357,0.0,True,27.0,4840,3.3061,4.14
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,PSO,random,4,0.3333333333333333,E26,16.49,95.45,39,2.510621,86.9873,6.257,0.0,0,12.8591,2.1293,78.409,0.0,True,26.0,4840,3.5383,4.28
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,PSO,random,5,0.3333333333333333,E26,16.49,95.45,39,2.504146,87.0209,6.4988,0.0,0,12.8091,2.1023,81.631,0.0,True,26.5,4840,3.5337,4.29
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,PSO,random,6,0.3333333333333333,E26,16.49,95.45,39,2.536332,86.8541,5.297,0.0,0,13.0091,2.1443,78.202,0.0,True,27.0,4840,3.5431,4.12
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,PSO,random,7,0.3333333333333333,E26,16.49,95.45,39,2.530393,86.8849,5.5187,0.0,0,13.0091,2.1295,77.03,0.0,True,27.0,4840,3.5529,4.17
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,PSO,random,8,0.3333333333333333,E26,16.49,95.45,39,2.527409,86.9003,5.6302,0.0,0,13.0091,2.1512,76.819,0.0,True,27.5,4840,3.5418,4.32
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,PSO,random,9,0.3333333333333333,E26,16.49,95.45,39,2.526064,86.9073,5.6804,0.0,0,12.9591,2.1323,78.195,0.0,True,26.5,4840,3.5402,4.19
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,PSO,random,10,0.3333333333333333,E26,16.49,95.45,39,2.516221,86.9583,6.0479,0.0,0,13.0091,2.1496,76.971,0.0,True,27.0,4840,3.5073,4.16
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,DE,random,1,0.3333333333333333,E26,16.49,95.45,39,2.44865,87.3085,8.5709,0.0,0,12.6591,2.0901,83.146,0.0,True,27.0,4840,3.428,2.93
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,WOA,carbon,4,0.3333333333333333,E26,16.49,95.45,39,2.389316,87.6161,10.7864,0.0,0,13.1591,2.1306,66.165,0.0,True,28.5,4840,3.2589,2.46
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,WOA,carbon,5,0.3333333333333333,E26,16.49,95.45,39,2.315826,87.997,13.5303,0.0,0,12.9091,1.9673,67.879,0.0,True,25.5,4840,3.2777,2.35
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,WOA,carbon,6,0.3333333333333333,E26,16.49,95.45,39,2.427758,87.4168,9.351,0.0,0,13.1591,2.1357,68.752,0.0,True,28.5,4840,3.2076,2.42
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,WOA,carbon,7,0.3333333333333333,E26,16.49,95.45,39,2.413723,87.4896,9.875,0.0,0,13.1591,2.1514,68.639,0.0,True,28.0,4840,3.2381,2.58
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,WOA,carbon,8,0.3333333333333333,E26,16.49,95.45,39,2.309501,88.0298,13.7665,0.0,0,12.8591,1.954,70.901,0.0,True,26.0,4840,3.1896,2.4
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,WOA,carbon,9,0.3333333333333333,E26,16.49,95.45,39,2.410326,87.5072,10.0019,0.0,0,13.2091,2.1272,67.237,0.0,True,27.5,4840,3.2323,2.69
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,WOA,carbon,10,0.3333333333333333,E26,16.49,95.45,39,2.461628,87.2413,8.0863,0.0,0,13.2091,2.1732,70.024,0.0,True,28.0,4840,3.2075,2.49
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,FIFO,-,0,0.3333333333333333,E26,16.49,95.45,39,19.293696,0.0,-620.399,0.0,0,95.9591,15.66,5.308,0.0,True,24.5,0,0.0,0.0
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,DE,random,10,0.3333333333333333,E26,16.49,95.45,39,2.491482,87.0865,6.9716,0.0,0,12.8091,2.1023,80.715,0.0,True,27.0,4840,3.2365,2.59
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,HHO,random,1,0.3333333333333333,E26,16.49,95.45,39,2.413432,87.4911,9.8859,0.0,0,13.0091,2.154,74.325,0.0,True,27.5,8910,4.8901,2.95
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,HHO,random,2,0.3333333333333333,E26,16.49,95.45,39,2.433691,87.3861,9.1295,0.0,0,12.9091,2.1265,77.885,0.0,True,27.5,8780,4.8691,2.32
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,HHO,random,3,0.3333333333333333,E26,16.49,95.45,39,2.423978,87.4364,9.4921,0.0,0,13.0591,2.1644,72.694,0.0,True,27.5,8894,4.8872,2.73
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,HHO,random,4,0.3333333333333333,E26,16.49,95.45,39,2.435997,87.3741,9.0433,0.0,0,12.9591,2.1419,74.308,0.0,True,28.0,9094,4.9621,2.59
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,HHO,random,5,0.3333333333333333,E26,16.49,95.45,39,2.4156,87.4798,9.8049,0.0,0,13.0591,2.1462,69.714,0.0,True,28.5,8986,4.9283,2.72
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,HHO,random,6,0.3333333333333333,E26,16.49,95.45,39,2.425759,87.4272,9.4256,0.0,0,13.0091,2.1465,73.181,0.0,True,27.5,8968,4.9023,2.83
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,HHO,random,7,0.3333333333333333,E26,16.49,95.45,39,2.411547,87.5009,9.9563,0.0,0,13.0591,2.157,73.635,0.0,True,27.5,8946,4.8831,2.56
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,WOA,carbon,9,0.3333333333333333,E26,16.49,95.45,39,2.262054,88.2757,15.5381,0.0,0,12.7091,1.9064,64.521,0.0,True,25.0,4840,3.2129,2.38
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,WOA,carbon,10,0.3333333333333333,E26,16.49,95.45,39,2.252111,88.3272,15.9094,0.0,0,12.6591,1.8989,68.958,0.0,True,25.0,4840,3.2064,2.44
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,1,FIFO,-,0,0.3333333333333333,E26,16.49,95.45,39,19.344213,0.0,-619.1525,0.0,0,95.9591,15.66,5.308,8.9738,False,24.5,0,0.0,0.0
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,1,Consolidation,-,0,0.3333333333333333,E26,16.49,95.45,39,2.689863,86.0947,0.0,0.0,0,13.3091,2.1675,55.842,8.9738,False,24.5,0,0.0,0.0
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,1,Greedy(EDF+greenest),-,0,0.3333333333333333,E26,16.49,95.45,39,2.403413,87.5755,10.6492,0.0,0,12.5091,2.1131,69.1,14.1439,False,26.0,0,0.0002,0.0
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,1,VCC(Google),-,0,0.3333333333333333,E26,16.49,95.45,39,2.680787,86.1417,0.3374,0.0,0,13.2591,2.16,61.668,0.0,True,24.5,0,0.0057,0.0
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,1,Threshold(WaitAwhile),-,0,0.3333333333333333,E26,16.49,95.45,39,2.403413,87.5755,10.6492,0.0,0,12.5091,2.1131,69.1,14.1439,False,26.0,0,0.0215,0.0
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,1,WOA,random,1,0.3333333333333333,E26,16.49,95.45,39,2.578691,86.6694,4.133,0.0,0,12.7591,2.1269,82.973,0.0,True,25.5,4840,3.3006,2.54
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,GA,random,6,0.3333333333333333,E26,16.49,95.45,39,2.4732,87.1813,7.6542,0.0,0,12.6591,2.0742,83.118,0.0,True,27.0,4840,5.6444,3.68
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,GA,random,7,0.3333333333333333,E26,16.49,95.45,39,2.466373,87.2167,7.9091,0.0,0,12.7091,2.1016,82.781,0.0,True,27.0,4840,5.6661,3.74
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,GA,random,8,0.3333333333333333,E26,16.49,95.45,39,2.459978,87.2498,8.1479,0.0,0,12.7091,2.0709,82.707,0.0,True,26.0,4840,5.6344,3.79
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,GA,random,9,0.3333333333333333,E26,16.49,95.45,39,2.442266,87.3416,8.8093,0.0,0,12.5591,2.0489,85.779,0.0,True,25.5,4840,5.6055,3.78
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,GA,random,10,0.3333333333333333,E26,16.49,95.45,39,2.46011,87.2492,8.143,0.0,0,12.6091,2.0541,84.884,0.0,True,25.5,4840,5.5659,3.65
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,WOA,carbon,1,0.3333333333333333,E26,16.49,95.45,39,2.313603,88.0085,13.6134,0.0,0,12.9091,1.9752,66.616,0.0,True,26.0,4840,3.2343,2.2
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,WOA,carbon,2,0.3333333333333333,E26,16.49,95.45,39,2.398888,87.5665,10.429,0.0,0,13.1591,2.1066,68.283,0.0,True,28.5,4840,3.2684,2.72
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,WOA,carbon,3,0.3333333333333333,E26,16.49,95.45,39,2.3282,87.9328,13.0684,0.0,0,12.9591,1.9793,66.672,0.0,True,25.5,4840,3.354,2.35
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,WOA,random,5,0.3333333333333333,E26,16.49,95.45,39,2.413357,87.4915,9.8887,0.0,0,13.3091,2.2052,55.889,0.0,True,28.5,4840,3.4491,2.32
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,WOA,random,6,0.3333333333333333,E26,16.49,95.45,39,2.413358,87.4915,9.8886,0.0,0,13.3091,2.2052,55.842,0.0,True,28.5,4840,3.3689,2.29
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,WOA,random,7,0.3333333333333333,E26,16.49,95.45,39,2.393816,87.5928,10.6183,0.0,0,13.1591,2.1805,60.926,0.0,True,28.5,4840,3.4238,2.59
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,WOA,random,8,0.3333333333333333,E26,16.49,95.45,39,2.408326,87.5175,10.0765,0.0,0,13.2591,2.196,58.022,0.0,True,28.0,4840,3.3974,2.35
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,WOA,random,9,0.3333333333333333,E26,16.49,95.45,39,2.39131,87.6057,10.7119,0.0,0,13.1591,2.1741,59.262,0.0,True,28.5,4840,3.411,2.41
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,WOA,random,10,0.3333333333333333,E26,16.49,95.45,39,2.413193,87.4923,9.8948,0.0,0,13.3091,2.2047,55.958,0.0,True,28.5,4840,3.4127,2.48
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,GWO,random,1,0.3333333333333333,E26,16.49,95.45,39,2.49313,87.078,6.9101,0.0,0,12.7091,2.0976,83.529,0.0,True,25.5,4840,4.035,2.62
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,GWO,random,2,0.3333333333333333,E26,16.49,95.45,39,2.54087,86.8306,5.1276,0.0,0,13.0591,2.1353,76.169,0.0,True,27.5,4840,4.1192,2.33
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,HHO,random,8,0.3333333333333333,E26,16.49,95.45,39,2.391425,87.6051,10.7076,0.0,0,12.9591,2.134,73.378,0.0,True,28.0,8872,5.101,2.75
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,HHO,random,9,0.3333333333333333,E26,16.49,95.45,39,2.474903,87.1725,7.5906,0.0,0,13.2591,2.1972,68.157,0.0,True,28.5,8790,5.0747,2.49
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,HHO,random,10,0.3333333333333333,E26,16.49,95.45,39,2.448299,87.3104,8.584,0.0,0,13.2591,2.1765,68.884,0.0,True,28.5,8942,5.1233,2.62
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,GA,random,1,0.3333333333333333,E26,16.49,95.45,39,2.470449,87.1956,7.757,0.0,0,12.7091,2.0742,82.448,0.0,True,26.0,4840,5.8795,3.56
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,GA,random,2,0.3333333333333333,E26,16.49,95.45,39,2.460864,87.2452,8.1148,0.0,0,12.6591,2.0963,83.461,0.0,True,26.5,4840,5.8756,3.83
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,GA,random,3,0.3333333333333333,E26,16.49,95.45,39,2.460194,87.2487,8.1399,0.0,0,12.6091,2.0654,84.22,0.0,True,27.0,4840,5.8691,3.69
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,GA,random,4,0.3333333333333333,E26,16.49,95.45,39,2.474485,87.1746,7.6063,0.0,0,12.7091,2.0863,83.651,0.0,True,25.5,4840,6.0052,3.67
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,GA,random,5,0.3333333333333333,E26,16.49,95.45,39,2.449399,87.3047,8.5429,0.0,0,12.6591,2.0679,82.811,0.0,True,27.0,4840,6.1402,3.67
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,PSO,random,1,0.3333333333333333,E26,16.49,95.45,39,2.525512,86.9102,5.701,0.0,0,12.9091,2.1636,78.693,0.0,True,27.5,4840,3.3015,4.27
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,PSO,random,2,0.3333333333333333,E26,16.49,95.45,39,2.510775,86.9866,6.2512,0.0,0,12.9091,2.1358,79.46,0.0,True,26.5,4840,3.2953,4.11
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,PSO,random,3,0.3333333333333333,E26,16.49,95.45,39,2.52892,86.8925,5.5737,0.0,0,13.0091,2.1501,77.357,0.0,True,27.0,4840,3.2797,4.14
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,PSO,random,4,0.3333333333333333,E26,16.49,95.45,39,2.510621,86.9873,6.257,0.0,0,12.8591,2.1293,78.409,0.0,True,26.0,4840,3.2731,4.28
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,PSO,random,5,0.3333333333333333,E26,16.49,95.45,39,2.504146,87.0209,6.4988,0.0,0,12.8091,2.1023,81.631,0.0,True,26.5,4840,3.3681,4.29
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,PSO,random,6,0.3333333333333333,E26,16.49,95.45,39,2.536332,86.8541,5.297,0.0,0,13.0091,2.1443,78.202,0.0,True,27.0,4840,3.3786,4.13
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,PSO,random,7,0.3333333333333333,E26,16.49,95.45,39,2.530393,86.8849,5.5187,0.0,0,13.0091,2.1295,77.03,0.0,True,27.0,4840,3.479,4.17
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,PSO,random,8,0.3333333333333333,E26,16.49,95.45,39,2.527409,86.9003,5.6302,0.0,0,13.0091,2.1512,76.819,0.0,True,27.5,4840,3.5664,4.32
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,GWO,random,3,0.3333333333333333,E26,16.49,95.45,39,2.539984,86.8352,5.1606,0.0,0,13.0591,2.1456,77.118,0.0,True,27.0,4840,3.6905,2.38
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,GWO,random,4,0.3333333333333333,E26,16.49,95.45,39,2.538878,86.8409,5.2019,0.0,0,13.1091,2.1435,73.963,0.0,True,27.0,4840,3.6941,2.28
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,GWO,random,5,0.3333333333333333,E26,16.49,95.45,39,2.528372,86.8953,5.5942,0.0,0,12.9591,2.1574,79.933,0.0,True,25.5,4840,3.6698,2.34
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,GWO,random,6,0.3333333333333333,E26,16.49,95.45,39,2.534131,86.8655,5.3792,0.0,0,12.9591,2.1444,78.726,0.0,True,27.5,4840,3.671,2.29
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,GWO,random,7,0.3333333333333333,E26,16.49,95.45,39,2.528028,86.8971,5.607,0.0,0,12.9591,2.1403,78.46,0.0,True,27.0,4840,3.7611,2.27
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,GWO,random,8,0.3333333333333333,E26,16.49,95.45,39,2.532704,86.8729,5.4324,0.0,0,13.0091,2.1454,78.665,0.0,True,26.0,4840,3.8127,2.32
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,GWO,random,9,0.3333333333333333,E26,16.49,95.45,39,2.529551,86.8892,5.5502,0.0,0,13.0091,2.1461,77.081,0.0,True,28.5,4840,3.9398,2.3
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,GWO,random,10,0.3333333333333333,E26,16.49,95.45,39,2.530992,86.8818,5.4964,0.0,0,13.0091,2.1535,75.558,0.0,True,27.0,4840,4.0872,2.28
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,PSO,random,9,0.3333333333333333,E26,16.49,95.45,39,2.526064,86.9073,5.6804,0.0,0,12.9591,2.1323,78.195,0.0,True,26.5,4840,3.3108,4.2
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,PSO,random,10,0.3333333333333333,E26,16.49,95.45,39,2.516221,86.9583,6.0479,0.0,0,13.0091,2.1496,76.971,0.0,True,27.0,4840,3.275,4.16
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,DE,random,1,0.3333333333333333,E26,16.49,95.45,39,2.44865,87.3085,8.5709,0.0,0,12.6591,2.0901,83.146,0.0,True,27.0,4840,3.1609,2.93
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,DE,random,2,0.3333333333333333,E26,16.49,95.45,39,2.480158,87.1452,7.3944,0.0,0,12.7591,2.1015,82.886,0.0,True,26.5,4840,3.2224,2.62
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,DE,random,3,0.3333333333333333,E26,16.49,95.45,39,2.465821,87.2195,7.9298,0.0,0,12.7091,2.0948,81.135,0.0,True,27.0,4840,3.3048,2.8
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,DE,random,4,0.3333333333333333,E26,16.49,95.45,39,2.495871,87.0638,6.8077,0.0,0,12.9091,2.1254,78.836,0.0,True,28.0,4840,3.3395,2.5
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,DE,random,5,0.3333333333333333,E26,16.49,95.45,39,2.486338,87.1132,7.1637,0.0,0,12.8091,2.1104,80.439,0.0,True,26.0,4840,3.4058,2.56
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,DE,random,6,0.3333333333333333,E26,16.49,95.45,39,2.466418,87.2165,7.9075,0.0,0,12.7091,2.0994,80.641,0.0,True,27.5,4840,3.7059,2.71
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,WOA,carbon,1,0.3333333333333333,E26,16.49,95.45,39,2.260341,88.2846,15.6021,0.0,0,12.7091,1.9064,67.718,0.0,True,25.0,4840,3.4271,2.49
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,WOA,carbon,2,0.3333333333333333,E26,16.49,95.45,39,2.267705,88.2464,15.3271,0.0,0,12.7591,1.9139,63.155,0.0,True,25.0,4840,3.4319,2.24
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,WOA,carbon,3,0.3333333333333333,E26,16.49,95.45,39,2.25179,88.3289,15.9214,0.0,0,12.6591,1.8989,66.99,0.0,True,25.0,4840,3.4587,2.48
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,WOA,carbon,4,0.3333333333333333,E26,16.49,95.45,39,2.257965,88.2969,15.6908,0.0,0,12.7091,1.9064,65.392,0.0,True,25.0,4840,3.5518,2.47
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,WOA,carbon,5,0.3333333333333333,E26,16.49,95.45,39,2.263445,88.2685,15.4862,0.0,0,12.7091,1.9064,68.184,0.0,True,25.0,4840,3.6281,2.41
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,WOA,carbon,6,0.3333333333333333,E26,16.49,95.45,39,2.25518,88.3113,15.7948,0.0,0,12.6591,1.8989,73.223,0.0,True,25.0,4840,3.6865,2.42
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,WOA,carbon,7,0.3333333333333333,E26,16.49,95.45,39,2.258961,88.2917,15.6536,0.0,0,12.6591,1.8989,72.367,0.0,True,25.0,4840,3.9631,2.41
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,WOA,carbon,8,0.3333333333333333,E26,16.49,95.45,39,2.262062,88.2756,15.5378,0.0,0,12.7091,1.9064,64.314,0.0,True,25.0,4840,3.4948,2.31
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,DE,random,7,0.3333333333333333,E26,16.49,95.45,39,2.468557,87.2054,7.8276,0.0,0,12.8091,2.1326,79.266,0.0,True,27.5,4840,3.2006,2.65
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,DE,random,8,0.3333333333333333,E26,16.49,95.45,39,2.456235,87.2692,8.2877,0.0,0,12.6091,2.0734,85.004,0.0,True,25.5,4840,3.1694,2.66
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,DE,random,9,0.3333333333333333,E26,16.49,95.45,39,2.480099,87.1455,7.3967,0.0,0,12.7591,2.1188,82.653,0.0,True,27.5,4840,3.2006,2.56
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,DE,random,10,0.3333333333333333,E26,16.49,95.45,39,2.491482,87.0865,6.9716,0.0,0,12.8091,2.1023,80.715,0.0,True,27.0,4840,3.2971,2.57
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,HHO,random,1,0.3333333333333333,E26,16.49,95.45,39,2.387975,87.623,10.8364,0.0,0,13.1091,2.1719,62.952,0.0,True,28.5,8910,5.0889,2.51
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,HHO,random,2,0.3333333333333333,E26,16.49,95.45,39,2.387503,87.6255,10.854,0.0,0,13.1591,2.1829,60.394,0.0,True,28.5,8780,5.1513,2.85
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,HHO,random,3,0.3333333333333333,E26,16.49,95.45,39,2.401126,87.5549,10.3454,0.0,0,13.2091,2.188,58.255,0.0,True,28.5,8894,5.3181,2.5
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,0,HHO,random,4,0.3333333333333333,E26,16.49,95.45,39,2.375855,87.6858,11.289,0.0,0,13.0591,2.1741,63.129,0.0,True,28.5,9094,5.0709,2.7
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,IE,1,WOA,random,2,0.3333333333333333,E26,16.49,95.45,39,2.613682,86.4886,2.8321,0.0,0,12.9091,2.1265,77.035,0.0,True,26.0,4840,3.3636,2.6
