wl,N,M,power,hard,cap,pen,alpha,beta,gamma,subset,mmin,method,init,seed,seed_frac,exp,curve,peak_demand,total_load,arrival_slots,carbon_kg,carbon_red_vs_naive_%,carbon_red_vs_consol_%,sla_%,viol_n,energy_kwh,cost_gbp,util_%,overload_%,feasible,makespan_h,nfe,runtime_s,peak_mem_mb
google,1500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,DE,random,10,0.3333333333333333,CONV,0.241991;0.241991;0.241256;0.239739;0.237332;0.237122;0.236375;0.232295;0.232295;0.232295;0.232295;0.231148;0.229650;0.229014;0.228941;0.228271;0.227836;0.227527;0.226950;0.226882;0.226409;0.225611;0.225132;0.224715;0.224572;0.224572;0.223971;0.223971;0.222588;0.222588;0.222058;0.221866;0.220952;0.219892;0.219536;0.219380;0.219380;0.218426;0.218122;0.218122;0.218122;0.218022;0.217912;0.217912;0.217765;0.217132;0.217052;0.217012;0.216977;0.216602;0.216481;0.216198;0.216198;0.215916;0.215916;0.215734;0.215734;0.215007;0.215007;0.215007;0.215007;0.214775;0.214775;0.214648;0.214648;0.214648;0.214648;0.214648;0.214648;0.214648;0.214603;0.214447;0.214344;0.214344;0.214271;0.214271;0.214271;0.213967;0.213967;0.213966;0.213966;0.213966;0.213966;0.213674;0.213674;0.213674;0.213674;0.213447;0.213293;0.213293;0.213293;0.213293;0.213293;0.213289;0.213099;0.213099;0.213081;0.213081;0.213076;0.213076;0.213074;0.213074;0.213073;0.213072;0.213071;0.213070;0.213069;0.213067;0.213065;0.213065;0.213065;0.213064;0.213064;0.213063;0.213062;0.213061;0.213061;0.213061;0.213061;0.213061,16.49,95.45,39,1.2334,85.6848,-1.9169,51.9333,779,13.3091,2.2621,72.863,0.0,True,33.5,4840,3.2456,4.05
google,1500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,HHO,random,1,0.3333333333333333,CONV,0.054838;0.054591;0.054157;0.053835;0.053227;0.053227;0.053227;0.053227;0.053227;0.053227;0.053112;0.053108;0.053108;0.053108;0.053108;0.053084;0.053084;0.053084;0.053084;0.053084;0.053084;0.053084;0.053084;0.053084;0.053083;0.053083;0.053083;0.053083;0.053083;0.053083;0.053083;0.053083;0.053083;0.053083;0.053083;0.053083;0.053083;0.053083;0.053083;0.053083;0.053083;0.053083;0.053083;0.053082;0.053082;0.053082;0.053082;0.053082;0.053082;0.053082;0.053082;0.053044;0.053044;0.053044;0.053042;0.053042;0.053042;0.053042;0.053042;0.053042;0.053042;0.053042;0.053042;0.053042;0.053042;0.053042;0.053042;0.053011;0.052929;0.052929;0.052929;0.052928;0.052926;0.052926;0.052926;0.052926;0.052926;0.052926;0.052926;0.052926;0.052926;0.052926;0.052926;0.052926;0.052926;0.052926;0.052926;0.052926;0.052926;0.052926;0.052926;0.052926;0.052926;0.052926;0.052926;0.052926;0.052926;0.052926;0.052926;0.052926;0.052926;0.052926;0.052926;0.052926;0.052926;0.052926;0.052926;0.052926;0.052926;0.052926;0.052923;0.052923;0.052920;0.052920;0.052920;0.052920;0.052920;0.052920;0.052920;0.052920,16.49,95.45,39,1.13989,86.7701,5.81,0.0,0,12.9591,2.1595,73.751,0.0,True,27.0,8910,4.7485,2.74
google,1500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,HHO,random,2,0.3333333333333333,CONV,0.055235;0.054597;0.054261;0.054183;0.053822;0.053822;0.053822;0.053822;0.053822;0.053822;0.053822;0.053822;0.053822;0.053822;0.053821;0.053821;0.053821;0.053821;0.053821;0.053820;0.053820;0.053820;0.053820;0.053820;0.053820;0.053820;0.053820;0.053820;0.053820;0.053802;0.053802;0.053802;0.053802;0.053802;0.053802;0.053802;0.053802;0.053802;0.053671;0.053671;0.053671;0.053671;0.053521;0.053521;0.053521;0.053521;0.053521;0.053399;0.053399;0.053399;0.053399;0.053392;0.053306;0.053306;0.053306;0.053306;0.053301;0.053285;0.053166;0.053166;0.053110;0.052959;0.052959;0.052959;0.052959;0.052959;0.052813;0.052791;0.052789;0.052572;0.052569;0.052569;0.052569;0.052569;0.052569;0.052569;0.052569;0.052569;0.052569;0.052569;0.052569;0.052569;0.052569;0.052569;0.052569;0.052569;0.052569;0.052568;0.052568;0.052568;0.052568;0.052568;0.052568;0.052568;0.052568;0.052568;0.052568;0.052568;0.052568;0.052568;0.052568;0.052568;0.052568;0.052568;0.052568;0.052568;0.052568;0.052568;0.052568;0.052568;0.052568;0.052568;0.052568;0.052568;0.052568;0.052568;0.052568;0.052568;0.052568;0.052568,16.49,95.45,39,1.132305,86.8581,6.4367,0.0,0,12.9091,2.1452,74.992,0.0,True,27.0,8780,4.6903,2.88
google,1500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,HHO,random,3,0.3333333333333333,CONV,0.056559;0.054457;0.054139;0.054015;0.053934;0.053934;0.053698;0.053698;0.053698;0.053205;0.053126;0.053126;0.053126;0.053126;0.053126;0.053126;0.053126;0.053126;0.053126;0.053126;0.053126;0.053126;0.053126;0.053126;0.053126;0.053126;0.053126;0.053126;0.053126;0.053126;0.053126;0.053126;0.053073;0.053073;0.052970;0.052838;0.052838;0.052819;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712;0.052712,16.49,95.45,39,1.135418,86.822,6.1795,0.0,0,12.9591,2.1374,77.844,0.0,True,26.0,8894,4.8071,2.47
google,1500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,HHO,random,4,0.3333333333333333,CONV,0.057366;0.055660;0.054790;0.054507;0.054507;0.054308;0.054308;0.053850;0.053850;0.053850;0.053850;0.053850;0.053849;0.053847;0.053847;0.053847;0.053847;0.053847;0.053847;0.053847;0.053847;0.053847;0.053835;0.053835;0.053706;0.053706;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705;0.053705,16.49,95.45,39,1.156808,86.5737,4.4121,0.0,0,12.9091,2.1206,72.939,0.0,True,25.0,9094,4.935,2.43
google,1500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,9,0.3333333333333333,CONV,0.060814;0.055693;0.055118;0.054899;0.054899;0.054899;0.054540;0.054317;0.054316;0.054313;0.054308;0.054308;0.054308;0.054308;0.054307;0.054307;0.054307;0.054307;0.054307;0.054307;0.054307;0.054307;0.054307;0.054307;0.054307;0.054307;0.054307;0.054307;0.054307;0.054307;0.054307;0.054307;0.054307;0.054307;0.054307;0.054307;0.054307;0.054307;0.054307;0.054307;0.054307;0.054307;0.054307;0.054307;0.054307;0.054307;0.054307;0.054307;0.054307;0.054307;0.054307;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306;0.054306,16.49,95.45,39,1.165433,86.4736,3.6993,0.0667,1,13.0591,2.1335,68.241,0.0,True,24.5,4840,3.1617,2.66
google,1500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,10,0.3333333333333333,CONV,0.058961;0.053381;0.053058;0.052643;0.052643;0.052643;0.052636;0.052556;0.052553;0.052318;0.052269;0.052269;0.052085;0.052085;0.052071;0.052071;0.052071;0.052070;0.052070;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069;0.052069,16.49,95.45,39,1.121565,86.9828,7.3242,0.0,0,13.1591,2.1359,66.364,0.0,True,26.0,4840,3.2312,2.44
google,1500,20,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,random,1,0.3333333333333333,CONV,0.059512;0.056389;0.055902;0.055617;0.055478;0.055379;0.055251;0.055250;0.055245;0.055245;0.055245;0.055245;0.055245;0.055243;0.055243;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242;0.055242,16.49,95.45,39,1.189916,86.1895,1.6763,0.0,0,13.1591,2.1553,61.776,0.0,True,25.5,4840,3.15,2.51
google,1500,20,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,random,2,0.3333333333333333,CONV,0.060673;0.056892;0.055767;0.055001;0.054989;0.054783;0.054692;0.054692;0.054689;0.054687;0.054687;0.054686;0.054686;0.054686;0.054686;0.054686;0.054595;0.054547;0.054547;0.054547;0.054547;0.054547;0.054546;0.054546;0.054546;0.054546;0.054546;0.054546;0.054546;0.054546;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403;0.054403,16.49,95.45,39,1.171851,86.3991,3.169,0.0,0,13.0091,2.1373,67.328,0.0,True,24.5,4840,3.1435,2.58
google,1500,20,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,random,3,0.3333333333333333,CONV,0.060152;0.055813;0.054899;0.054147;0.054143;0.053996;0.053986;0.053943;0.053943;0.053805;0.053805;0.053805;0.053805;0.053805;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804;0.053804,16.49,95.45,39,1.158935,86.549,4.2363,0.0,0,13.1091,2.1593,75.434,0.0,True,26.0,4840,3.126,2.51
google,1500,20,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,random,4,0.3333333333333333,CONV,0.060036;0.056151;0.055584;0.054962;0.054962;0.054114;0.053264;0.053264;0.053260;0.053233;0.053027;0.053027;0.053024;0.053024;0.053024;0.053024;0.053020;0.053018;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015;0.053015,16.49,95.45,39,1.141941,86.7463,5.6405,0.0,0,12.8591,2.1235,76.402,0.0,True,25.0,4840,3.1521,2.64
google,1500,20,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,random,5,0.3333333333333333,CONV,0.060934;0.056342;0.055302;0.054511;0.054334;0.054334;0.054334;0.054334;0.054334;0.054334;0.054334;0.054334;0.054334;0.054333;0.054333;0.054333;0.054333;0.054333;0.054332;0.054332;0.054332;0.054332;0.054332;0.054332;0.054332;0.054332;0.054332;0.054332;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331;0.054331,16.49,95.45,39,1.170294,86.4172,3.2976,0.0,0,13.0091,2.1525,71.717,0.0,True,25.5,4840,3.3081,2.57
google,1500,20,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,random,6,0.3333333333333333,CONV,0.058328;0.056007;0.055601;0.055155;0.055150;0.055125;0.054879;0.054870;0.054733;0.054729;0.054729;0.054729;0.054729;0.054729;0.054729;0.054728;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726;0.054726,16.49,95.45,39,1.17879,86.3186,2.5956,0.0,0,13.0591,2.1397,70.428,0.0,True,25.5,4840,3.1432,2.49
google,1500,20,linear,False,False,0.0,0.4,0.3,0.3,0,0,PSO,random,3,0.3333333333333333,CONV,0.244686;0.244686;0.242397;0.242397;0.242397;0.242397;0.241995;0.241995;0.241995;0.241995;0.241549;0.241549;0.240074;0.240074;0.240074;0.240074;0.240074;0.240057;0.240057;0.240057;0.240057;0.236743;0.236743;0.236743;0.236066;0.236066;0.236066;0.236066;0.236066;0.236066;0.236066;0.236066;0.236065;0.236065;0.236065;0.236065;0.236065;0.236065;0.235031;0.235031;0.235031;0.235031;0.235031;0.235031;0.235031;0.235031;0.235031;0.235031;0.235031;0.235031;0.235031;0.235031;0.235031;0.235031;0.235031;0.235031;0.235031;0.235031;0.235031;0.234863;0.234863;0.234863;0.234863;0.234481;0.234283;0.234283;0.234167;0.232857;0.231894;0.229903;0.229903;0.229903;0.229903;0.229903;0.229628;0.229628;0.229612;0.229612;0.229612;0.229612;0.229612;0.229612;0.229612;0.229234;0.229234;0.228995;0.228585;0.228585;0.228585;0.228585;0.228585;0.228585;0.228585;0.228585;0.228585;0.228585;0.228585;0.228585;0.228585;0.228585;0.228585;0.228585;0.228585;0.228585;0.228585;0.228585;0.228585;0.228585;0.228585;0.228585;0.228134;0.228134;0.228093;0.228093;0.227981;0.227981;0.227981;0.227981;0.227981;0.227981,16.49,95.45,39,1.218763,85.8547,-0.7074,57.1333,857,13.5591,2.3046,69.01,0.0,True,34.0,4840,3.2657,4.7
google,1500,20,linear,False,False,0.0,0.4,0.3,0.3,0,0,PSO,random,4,0.3333333333333333,CONV,0.243528;0.243528;0.243528;0.243528;0.243528;0.243528;0.243163;0.243014;0.243014;0.243014;0.243014;0.243014;0.243014;0.243014;0.243014;0.243014;0.243014;0.243014;0.243014;0.243014;0.243014;0.243014;0.243014;0.243014;0.243014;0.243014;0.243014;0.243014;0.243014;0.243014;0.241968;0.241968;0.241968;0.241968;0.241968;0.241968;0.241968;0.241967;0.241966;0.241966;0.241966;0.241966;0.241966;0.241966;0.241966;0.241966;0.241966;0.241966;0.241966;0.241966;0.241966;0.241809;0.241508;0.241508;0.241508;0.241508;0.240911;0.240911;0.240463;0.240463;0.240463;0.240397;0.240397;0.240397;0.240397;0.240397;0.240397;0.240397;0.240397;0.240397;0.240397;0.240397;0.240397;0.240397;0.240397;0.240397;0.240397;0.240397;0.240397;0.240397;0.240397;0.240397;0.240397;0.240397;0.240397;0.240397;0.240397;0.240397;0.239866;0.239684;0.239684;0.239673;0.239673;0.239673;0.239673;0.239673;0.239390;0.239390;0.239390;0.239390;0.239257;0.239257;0.239257;0.239257;0.239257;0.239257;0.238897;0.238897;0.238897;0.238151;0.237040;0.237040;0.237040;0.237040;0.236161;0.236161;0.236161;0.236161;0.236161;0.236161,16.49,95.45,39,1.226937,85.7598,-1.3828,59.7333,896,13.6091,2.3292,68.536,0.0,True,33.5,4840,3.2552,4.69
google,1500,20,linear,False,False,0.0,0.4,0.3,0.3,0,0,PSO,random,5,0.3333333333333333,CONV,0.245445;0.244089;0.244089;0.243577;0.242873;0.242588;0.242588;0.242588;0.242588;0.242588;0.239713;0.239713;0.239713;0.239713;0.239713;0.239713;0.239713;0.239713;0.239713;0.239713;0.239713;0.239713;0.239713;0.239713;0.239713;0.239713;0.239713;0.239713;0.239713;0.239098;0.238340;0.238340;0.238340;0.238340;0.238340;0.238340;0.238340;0.238340;0.238339;0.238339;0.238339;0.238339;0.238339;0.238339;0.238339;0.238339;0.238339;0.238339;0.238339;0.238339;0.238339;0.238339;0.238339;0.238339;0.238339;0.238339;0.238339;0.238339;0.238339;0.238339;0.238339;0.238339;0.238339;0.238339;0.238339;0.238339;0.238339;0.238339;0.238339;0.238339;0.238339;0.238339;0.238339;0.238339;0.238339;0.238339;0.238071;0.238071;0.238071;0.238071;0.237823;0.236886;0.236886;0.236886;0.236886;0.235022;0.235022;0.235022;0.235022;0.235022;0.235022;0.235022;0.235022;0.235022;0.234841;0.234841;0.234841;0.234841;0.234841;0.234841;0.234841;0.234841;0.234841;0.234841;0.234841;0.234841;0.234841;0.234841;0.234841;0.234841;0.234841;0.234841;0.234841;0.234841;0.234841;0.234841;0.234841;0.234841;0.234841;0.234841,16.49,95.45,39,1.232963,85.6899,-1.8807,59.2,888,13.5091,2.3078,69.287,0.0,True,34.5,4840,3.2439,4.43
google,1500,20,linear,False,False,0.0,0.4,0.3,0.3,0,0,PSO,random,6,0.3333333333333333,CONV,0.244011;0.243906;0.243606;0.243606;0.243606;0.243535;0.241087;0.241087;0.240659;0.240659;0.239814;0.239814;0.239814;0.239814;0.238429;0.238429;0.238429;0.238429;0.238429;0.238429;0.238272;0.238272;0.237671;0.237671;0.237671;0.237671;0.237671;0.237671;0.237671;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237558;0.237533;0.237533;0.237533;0.237533;0.237287;0.237287;0.237287;0.237287;0.237287;0.237287;0.237287;0.237287;0.237287;0.237287;0.237287;0.237287;0.237287;0.237287;0.237287;0.237287;0.237287;0.237287;0.237130,16.49,95.45,39,1.243496,85.5676,-2.7511,59.8,897,13.6091,2.347,69.731,0.0,True,33.0,4840,3.2466,4.31
google,1500,20,linear,False,False,0.0,0.4,0.3,0.3,0,0,PSO,random,7,0.3333333333333333,CONV,0.241123;0.240220;0.239145;0.239145;0.239145;0.239145;0.239145;0.239145;0.239145;0.239145;0.236403;0.236403;0.236403;0.236403;0.236403;0.236013;0.236013;0.236013;0.236013;0.236013;0.236013;0.236013;0.236013;0.236013;0.235623;0.235623;0.235623;0.235623;0.235623;0.235623;0.235496;0.235421;0.235421;0.234794;0.234794;0.234794;0.234794;0.234331;0.234331;0.234331;0.234331;0.234331;0.234331;0.234320;0.234186;0.234184;0.234184;0.234184;0.234184;0.234184;0.234184;0.234184;0.234184;0.233992;0.233992;0.233992;0.233992;0.233521;0.233521;0.233521;0.233521;0.233521;0.233521;0.233521;0.233521;0.233521;0.233521;0.232827;0.232827;0.232827;0.232827;0.232827;0.232624;0.232624;0.232624;0.232624;0.232624;0.232624;0.232624;0.232624;0.232624;0.232624;0.232624;0.232624;0.232624;0.232624;0.232624;0.232624;0.232624;0.232624;0.232624;0.232624;0.232624;0.232452;0.232180;0.232180;0.232180;0.231824;0.231700;0.231700;0.231700;0.231700;0.231700;0.231700;0.231700;0.231700;0.231700;0.231700;0.231700;0.231700;0.231700;0.231700;0.231700;0.231700;0.231700;0.231700;0.230562;0.230562;0.230562;0.230562,16.49,95.45,39,1.218345,85.8595,-0.6728,58.0,870,13.4591,2.2874,71.312,0.0,True,32.5,4840,3.4068,4.71
google,1500,20,linear,False,False,0.0,0.4,0.3,0.3,0,0,PSO,random,8,0.3333333333333333,CONV,0.243743;0.241875;0.241875;0.241875;0.241875;0.240783;0.240783;0.240783;0.240783;0.240783;0.240783;0.240783;0.240783;0.240783;0.240783;0.240783;0.240783;0.240783;0.240783;0.240783;0.240783;0.240783;0.240783;0.240783;0.240783;0.240783;0.240783;0.240334;0.240334;0.240334;0.240334;0.240334;0.240334;0.240334;0.239560;0.239560;0.238231;0.238231;0.238231;0.238231;0.238231;0.238231;0.238231;0.238231;0.238092;0.238092;0.238092;0.238092;0.238092;0.238092;0.238092;0.238092;0.238092;0.238092;0.238092;0.238092;0.238092;0.238092;0.238092;0.238092;0.238092;0.238092;0.238092;0.238092;0.238092;0.238092;0.238092;0.238092;0.238092;0.238092;0.238092;0.238081;0.238081;0.238081;0.238081;0.237894;0.237894;0.237894;0.237894;0.237894;0.237861;0.237861;0.237861;0.237861;0.237861;0.237861;0.237280;0.236086;0.236086;0.236051;0.236051;0.235926;0.235926;0.235926;0.235926;0.235926;0.235926;0.235926;0.235926;0.235553;0.235553;0.235553;0.235553;0.235553;0.235553;0.235553;0.235550;0.235550;0.235550;0.235550;0.235550;0.235550;0.235550;0.235550;0.235550;0.235550;0.235550;0.235550;0.235550;0.235550,16.49,95.45,39,1.248236,85.5126,-3.1428,59.2,888,13.6591,2.3287,68.08,0.0,True,33.0,4840,3.2503,4.44
