wl,N,M,power,hard,cap,pen,alpha,beta,gamma,subset,mmin,region,window,method,init,seed,seed_frac,exp,peak_demand,total_load,arrival_slots,carbon_kg,carbon_red_vs_naive_%,carbon_red_vs_consol_%,sla_%,viol_n,energy_kwh,cost_gbp,util_%,overload_%,feasible,makespan_h,nfe,runtime_s,peak_mem_mb
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,6,WOA,random,2,0.3333333333333333,E27,16.49,95.45,39,2.221156,86.6921,4.4145,0.0,0,13.1091,2.1794,63.99,0.0,True,28.5,4840,3.3735,2.46
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,6,WOA,random,3,0.3333333333333333,E27,16.49,95.45,39,2.217593,86.7135,4.5678,0.0,0,13.0091,2.136,77.919,0.0,True,27.5,4840,3.4289,2.56
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,6,WOA,random,4,0.3333333333333333,E27,16.49,95.45,39,2.217419,86.7145,4.5753,0.0,0,13.0091,2.146,75.799,0.0,True,28.0,4840,3.3778,2.51
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,6,WOA,random,5,0.3333333333333333,E27,16.49,95.45,39,2.218672,86.707,4.5214,0.0,0,13.1091,2.1743,65.709,0.0,True,28.5,4840,3.4024,2.66
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,6,WOA,random,6,0.3333333333333333,E27,16.49,95.45,39,2.198029,86.8307,5.4097,0.0,0,13.0591,2.158,61.29,0.0,True,28.0,4840,3.3796,2.59
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,6,Threshold(WaitAwhile),-,0,0.3333333333333333,E27,16.49,95.45,39,2.06115,87.6508,11.3002,0.0,0,12.7091,1.9729,66.93,25.144,False,27.0,0,0.0229,0.0
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,6,WOA,random,1,0.3333333333333333,E27,16.49,95.45,39,2.205161,86.788,5.1028,0.0,0,12.9591,2.1351,78.018,0.0,True,27.0,4840,3.6109,2.69
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,6,WOA,random,2,0.3333333333333333,E27,16.49,95.45,39,2.200429,86.8163,5.3065,0.0,0,12.9591,2.1465,74.667,0.0,True,28.0,4840,3.6,2.79
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,6,WOA,random,3,0.3333333333333333,E27,16.49,95.45,39,2.208044,86.7707,4.9787,0.0,0,12.9591,2.1306,78.382,0.0,True,27.5,4840,3.5861,2.59
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,6,WOA,random,4,0.3333333333333333,E27,16.49,95.45,39,2.213391,86.7386,4.7486,0.0,0,13.0091,2.1465,75.272,0.0,True,28.0,4840,3.5984,2.57
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,6,WOA,random,5,0.3333333333333333,E27,16.49,95.45,39,2.225717,86.6648,4.2182,0.0,0,13.0091,2.1267,75.548,0.0,True,28.0,4840,3.6091,2.45
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,6,WOA,random,6,0.3333333333333333,E27,16.49,95.45,39,2.221082,86.6926,4.4177,0.0,0,13.0591,2.1621,72.957,0.0,True,28.0,4840,3.5333,2.59
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,6,WOA,random,7,0.3333333333333333,E27,16.49,95.45,39,2.208755,86.7664,4.9481,0.0,0,12.9591,2.1226,75.514,0.0,True,27.5,4840,3.564,2.69
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,6,WOA,random,8,0.3333333333333333,E27,16.49,95.45,39,2.229054,86.6448,4.0746,0.0,0,13.0091,2.1488,77.953,0.0,True,27.5,4840,3.5453,2.53
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,6,WOA,random,9,0.3333333333333333,E27,16.49,95.45,39,2.205445,86.7863,5.0906,0.0,0,12.9091,2.1248,77.006,0.0,True,27.0,4840,3.5561,2.76
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,6,WOA,random,10,0.3333333333333333,E27,16.49,95.45,39,2.20158,86.8094,5.2569,0.0,0,13.0091,2.1267,74.829,0.0,True,27.5,4840,3.5498,2.84
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,6,WOA,carbon,1,0.3333333333333333,E27,16.49,95.45,39,2.05364,87.6958,11.6234,0.0,0,13.0091,2.0609,67.258,0.0,True,28.0,4840,3.5535,2.7
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,6,WOA,carbon,2,0.3333333333333333,E27,16.49,95.45,39,2.15837,87.0683,7.1164,0.0,0,13.1091,2.1315,72.285,0.0,True,28.5,4840,3.6023,2.62
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,6,WOA,carbon,3,0.3333333333333333,E27,16.49,95.45,39,2.141151,87.1715,7.8574,0.0,0,13.0091,2.1023,73.479,0.0,True,28.5,4840,3.5022,2.54
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,6,WOA,carbon,4,0.3333333333333333,E27,16.49,95.45,39,2.044994,87.7476,11.9955,0.0,0,13.0591,2.0586,65.979,0.0,True,28.0,4840,3.5333,2.66
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,6,WOA,carbon,5,0.3333333333333333,E27,16.49,95.45,39,2.073767,87.5752,10.7573,0.0,0,13.0591,2.0933,67.815,0.0,True,28.0,4840,3.5722,2.56
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,Greedy(EDF+greenest),-,0,0.3333333333333333,E27,16.49,95.45,39,1.296526,88.6143,18.855,0.0,0,12.6591,1.9763,67.455,21.1,False,24.5,0,0.0002,0.0
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,VCC(Google),-,0,0.3333333333333333,E27,16.49,95.45,39,1.556953,86.3273,2.5558,0.0,0,13.2091,2.1525,60.324,0.0,True,24.5,0,0.0056,0.0
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,Threshold(WaitAwhile),-,0,0.3333333333333333,E27,16.49,95.45,39,1.32671,88.3492,16.9659,0.0,0,12.7091,1.9838,64.817,31.8357,False,24.5,0,0.0225,0.0
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,WOA,random,1,0.3333333333333333,E27,16.49,95.45,39,1.502188,86.8082,5.9833,0.0,0,13.0091,2.1546,76.932,0.0,True,27.0,4840,3.4788,2.47
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,WOA,random,2,0.3333333333333333,E27,16.49,95.45,39,1.480471,86.9989,7.3425,0.0,0,12.9591,2.1242,78.049,0.0,True,27.0,4840,3.4384,2.71
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,WOA,random,3,0.3333333333333333,E27,16.49,95.45,39,1.500481,86.8232,6.0902,0.0,0,13.0091,2.1256,77.679,0.0,True,27.5,4840,3.4075,2.61
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,WOA,random,4,0.3333333333333333,E27,16.49,95.45,39,1.493523,86.8843,6.5257,0.0,0,13.0091,2.1522,74.239,0.0,True,26.5,4840,3.4418,2.74
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,WOA,random,5,0.3333333333333333,E27,16.49,95.45,39,1.495735,86.8649,6.3872,0.0,0,13.0091,2.1505,76.837,0.0,True,27.5,4840,3.4542,2.51
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,6,WOA,carbon,5,0.3333333333333333,E27,16.49,95.45,39,1.973324,88.177,15.0797,0.0,0,12.9091,2.0191,63.524,0.0,True,28.5,4840,3.4361,2.6
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,6,WOA,carbon,6,0.3333333333333333,E27,16.49,95.45,39,1.970556,88.1936,15.1988,0.0,0,12.9091,2.0029,63.99,0.0,True,28.5,4840,3.3801,2.65
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,6,WOA,carbon,7,0.3333333333333333,E27,16.49,95.45,39,1.995849,88.042,14.1104,0.0,0,13.0591,2.0491,59.525,0.0,True,28.5,4840,3.3793,2.77
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,6,WOA,carbon,8,0.3333333333333333,E27,16.49,95.45,39,1.971027,88.1908,15.1786,0.0,0,12.9091,2.0029,64.94,0.0,True,28.0,4840,3.354,2.56
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,6,WOA,carbon,9,0.3333333333333333,E27,16.49,95.45,39,1.972349,88.1828,15.1217,0.0,0,12.9591,2.0104,63.902,0.0,True,28.0,4840,3.379,2.53
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,6,WOA,carbon,10,0.3333333333333333,E27,16.49,95.45,39,2.004472,87.9904,13.7393,0.0,0,13.0591,2.0491,61.318,0.0,True,28.0,4840,3.3883,2.55
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,FIFO,-,0,0.3333333333333333,E27,16.49,95.45,39,11.38729,0.0,-612.6902,0.0,0,95.9591,15.66,5.308,8.9738,False,24.5,0,0.0,0.0
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,Consolidation,-,0,0.3333333333333333,E27,16.49,95.45,39,1.59779,85.9687,0.0,0.0,0,13.3091,2.1675,55.842,8.9738,False,24.5,0,0.0,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,Consolidation,-,0,0.3333333333333333,E27,16.49,95.45,39,1.59779,85.9687,0.0,0.0,0,13.3091,2.1675,55.842,0.0,True,24.5,0,0.0,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,Greedy(EDF+greenest),-,0,0.3333333333333333,E27,16.49,95.45,39,1.296526,88.6143,18.855,0.0,0,12.6591,1.9763,67.455,0.0,True,24.5,0,0.0002,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,VCC(Google),-,0,0.3333333333333333,E27,16.49,95.45,39,1.597564,85.9706,0.0141,0.0,0,13.3591,2.175,56.275,0.0,True,24.5,0,0.0052,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,Threshold(WaitAwhile),-,0,0.3333333333333333,E27,16.49,95.45,39,1.32671,88.3492,16.9659,0.0,0,12.7091,1.9838,64.817,10.539,False,24.5,0,0.0231,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,WOA,random,1,0.3333333333333333,E27,16.49,95.45,39,1.482709,86.9793,7.2025,0.0,0,12.8091,2.1224,83.081,0.0,True,25.5,4840,3.4084,2.69
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,WOA,random,2,0.3333333333333333,E27,16.49,95.45,39,1.487407,86.938,6.9085,0.0,0,13.0091,2.1306,77.554,0.0,True,27.0,4840,3.3851,2.55
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,WOA,random,3,0.3333333333333333,E27,16.49,95.45,39,1.497275,86.8513,6.2908,0.0,0,12.9591,2.1117,77.341,0.0,True,27.5,4840,3.3728,2.66
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,WOA,random,4,0.3333333333333333,E27,16.49,95.45,39,1.485096,86.9583,7.0531,0.0,0,12.9091,2.1162,76.653,0.0,True,27.0,4840,3.3812,2.65
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,8,FIFO,-,0,0.3333333333333333,E27,16.49,95.45,39,3.900644,0.0,-613.6926,0.0,0,95.9591,15.66,5.308,8.9738,False,24.5,0,0.0,0.0
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,8,Consolidation,-,0,0.3333333333333333,E27,16.49,95.45,39,0.546544,85.9884,0.0,0.0,0,13.3091,2.1675,55.842,8.9738,False,24.5,0,0.0,0.0
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,8,Greedy(EDF+greenest),-,0,0.3333333333333333,E27,16.49,95.45,39,0.43807,88.7693,19.8473,0.0,0,12.4591,1.9463,70.625,16.5297,False,26.0,0,0.0002,0.0
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,8,VCC(Google),-,0,0.3333333333333333,E27,16.49,95.45,39,0.546659,85.9854,-0.021,0.0,0,13.2591,2.16,58.733,0.0,True,24.5,0,0.0052,0.0
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,8,Threshold(WaitAwhile),-,0,0.3333333333333333,E27,16.49,95.45,39,0.511786,86.8795,6.3596,0.0,0,13.0591,2.0363,57.736,8.9738,False,24.5,0,0.0223,0.0
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,8,WOA,random,1,0.3333333333333333,E27,16.49,95.45,39,0.538617,86.1916,1.4503,0.0,0,12.9091,2.1294,75.42,0.0,True,25.0,4840,3.4254,2.49
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,8,WOA,random,2,0.3333333333333333,E27,16.49,95.45,39,0.539107,86.179,1.3608,0.0,0,13.0591,2.139,70.851,0.0,True,26.0,4840,3.4294,2.42
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,8,WOA,random,3,0.3333333333333333,E27,16.49,95.45,39,0.536005,86.2585,1.9282,0.0,0,12.9591,2.1341,74.77,0.0,True,24.5,4840,3.3908,2.55
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,6,WOA,random,7,0.3333333333333333,E27,16.49,95.45,39,2.203155,86.8,5.1892,0.0,0,13.0591,2.119,62.155,0.0,True,28.0,4840,3.3971,2.65
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,6,WOA,random,8,0.3333333333333333,E27,16.49,95.45,39,2.224476,86.6722,4.2716,0.0,0,13.1091,2.1559,70.949,0.0,True,28.0,4840,3.429,2.51
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,6,WOA,random,9,0.3333333333333333,E27,16.49,95.45,39,2.206936,86.7773,5.0264,0.0,0,12.9091,2.1317,77.312,0.0,True,27.0,4840,3.4246,2.6
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,6,WOA,random,10,0.3333333333333333,E27,16.49,95.45,39,2.208124,86.7702,4.9753,0.0,0,13.0591,2.1473,73.696,0.0,True,27.5,4840,3.4377,2.53
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,6,WOA,carbon,1,0.3333333333333333,E27,16.49,95.45,39,1.961454,88.2481,15.5905,0.0,0,12.8591,1.9954,65.49,0.0,True,28.5,4840,3.4033,2.62
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,6,WOA,carbon,2,0.3333333333333333,E27,16.49,95.45,39,1.984381,88.1107,14.6039,0.0,0,13.0091,2.0341,61.358,0.0,True,28.5,4840,3.4002,2.76
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,6,WOA,carbon,3,0.3333333333333333,E27,16.49,95.45,39,1.962183,88.2437,15.5591,0.0,0,12.9091,2.0104,63.995,0.0,True,28.5,4840,3.3865,2.32
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,6,WOA,carbon,4,0.3333333333333333,E27,16.49,95.45,39,1.966603,88.2173,15.369,0.0,0,12.8591,2.0052,66.996,0.0,True,28.0,4840,3.3873,2.65
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,8,WOA,carbon,10,0.3333333333333333,E27,16.49,95.45,39,0.481132,87.6653,11.9682,0.0,0,12.7591,2.008,75.005,0.0,True,25.5,4840,3.5636,2.69
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,8,FIFO,-,0,0.3333333333333333,E27,16.49,95.45,39,3.900644,0.0,-613.6926,0.0,0,95.9591,15.66,5.308,0.0,True,24.5,0,0.0,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,8,Consolidation,-,0,0.3333333333333333,E27,16.49,95.45,39,0.546544,85.9884,0.0,0.0,0,13.3091,2.1675,55.842,0.0,True,24.5,0,0.0,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,8,Greedy(EDF+greenest),-,0,0.3333333333333333,E27,16.49,95.45,39,0.43807,88.7693,19.8473,0.0,0,12.4591,1.9463,70.625,0.0,True,26.0,0,0.0002,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,8,VCC(Google),-,0,0.3333333333333333,E27,16.49,95.45,39,0.546544,85.9884,0.0,0.0,0,13.3091,2.1675,55.842,0.0,True,24.5,0,0.0052,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,8,Threshold(WaitAwhile),-,0,0.3333333333333333,E27,16.49,95.45,39,0.511786,86.8795,6.3596,0.0,0,13.0591,2.0363,57.736,0.0,True,24.5,0,0.0222,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,8,WOA,random,1,0.3333333333333333,E27,16.49,95.45,39,0.538236,86.2014,1.5202,0.0,0,13.0091,2.1418,72.281,0.0,True,24.5,4840,3.5742,2.64
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,8,WOA,random,2,0.3333333333333333,E27,16.49,95.45,39,0.538927,86.1836,1.3937,0.0,0,13.0591,2.1397,62.233,0.0,True,24.5,4840,3.5529,2.41
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,WOA,carbon,4,0.3333333333333333,E27,16.49,95.45,39,1.447427,87.2891,9.4107,0.0,0,12.8091,2.0682,77.994,0.0,True,25.5,4840,3.3808,2.6
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,WOA,carbon,5,0.3333333333333333,E27,16.49,95.45,39,1.451742,87.2512,9.1406,0.0,0,12.8591,2.1014,77.053,0.0,True,27.0,4840,3.3948,2.55
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,WOA,carbon,6,0.3333333333333333,E27,16.49,95.45,39,1.402406,87.6845,12.2284,0.0,0,12.9091,2.0843,70.776,0.0,True,26.0,4840,3.3671,2.57
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,WOA,carbon,7,0.3333333333333333,E27,16.49,95.45,39,1.456248,87.2116,8.8586,0.0,0,12.8591,2.1252,78.808,0.0,True,25.5,4840,3.3486,2.5
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,WOA,carbon,8,0.3333333333333333,E27,16.49,95.45,39,1.460742,87.1722,8.5773,0.0,0,13.0591,2.1222,69.019,0.0,True,28.0,4840,3.3518,2.46
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,WOA,carbon,9,0.3333333333333333,E27,16.49,95.45,39,1.458612,87.1909,8.7106,0.0,0,12.9091,2.1083,74.337,0.0,True,27.0,4840,3.3642,2.62
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,WOA,carbon,10,0.3333333333333333,E27,16.49,95.45,39,1.379846,87.8826,13.6403,0.0,0,12.8591,2.0725,69.545,0.0,True,25.0,4840,3.3504,2.61
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,FIFO,-,0,0.3333333333333333,E27,16.49,95.45,39,11.38729,0.0,-612.6902,0.0,0,95.9591,15.66,5.308,0.0,True,24.5,0,0.0,0.0
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,WOA,random,6,0.3333333333333333,E27,16.49,95.45,39,1.49216,86.8963,6.611,0.0,0,12.9591,2.1265,75.387,0.0,True,28.0,4840,3.3801,2.46
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,WOA,random,7,0.3333333333333333,E27,16.49,95.45,39,1.489549,86.9192,6.7744,0.0,0,12.9591,2.1351,77.424,0.0,True,27.5,4840,3.3778,2.55
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,WOA,random,8,0.3333333333333333,E27,16.49,95.45,39,1.50149,86.8143,6.027,0.0,0,12.9591,2.1407,78.439,0.0,True,27.5,4840,3.3613,2.48
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,WOA,random,9,0.3333333333333333,E27,16.49,95.45,39,1.48455,86.9631,7.0873,0.0,0,12.9091,2.1522,77.19,0.0,True,28.5,4840,3.3898,2.5
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,WOA,random,10,0.3333333333333333,E27,16.49,95.45,39,1.478012,87.0205,7.4965,0.0,0,12.8591,2.1229,79.592,0.0,True,27.0,4840,3.388,2.52
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,WOA,carbon,1,0.3333333333333333,E27,16.49,95.45,39,1.452548,87.2441,9.0902,0.0,0,12.9091,2.1117,74.132,0.0,True,27.5,4840,3.3686,2.44
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,WOA,carbon,2,0.3333333333333333,E27,16.49,95.45,39,1.436226,87.3875,10.1117,0.0,0,13.0091,2.0866,72.612,0.0,True,25.0,4840,3.3744,2.6
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,WOA,carbon,3,0.3333333333333333,E27,16.49,95.45,39,1.433675,87.4099,10.2714,0.0,0,12.9091,2.0646,72.47,0.0,True,25.0,4840,3.36,2.75
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,8,WOA,carbon,9,0.3333333333333333,E27,16.49,95.45,39,0.43642,88.8116,20.1492,0.0,0,12.4091,1.9388,73.362,0.0,True,26.0,4840,3.398,2.3
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,8,WOA,carbon,10,0.3333333333333333,E27,16.49,95.45,39,0.43642,88.8116,20.1492,0.0,0,12.4091,1.9388,73.362,0.0,True,26.0,4840,3.3787,2.31
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,9,FIFO,-,0,0.3333333333333333,E27,16.49,95.45,39,5.593826,0.0,-613.611,0.0,0,95.9591,15.66,5.308,8.9738,False,24.5,0,0.0,0.0
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,9,Consolidation,-,0,0.3333333333333333,E27,16.49,95.45,39,0.783876,85.9868,0.0,0.0,0,13.3091,2.1675,55.842,8.9738,False,24.5,0,0.0,0.0
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,9,Greedy(EDF+greenest),-,0,0.3333333333333333,E27,16.49,95.45,39,0.523829,90.6356,33.1746,0.0,0,12.7091,1.9729,63.473,19.8952,False,24.5,0,0.0002,0.0
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,9,VCC(Google),-,0,0.3333333333333333,E27,16.49,95.45,39,0.775789,86.1313,1.0316,0.0,0,13.2591,2.16,59.461,0.0,True,24.5,0,0.0052,0.0
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,9,Threshold(WaitAwhile),-,0,0.3333333333333333,E27,16.49,95.45,39,0.603622,89.2091,22.9953,0.0,0,12.8091,1.9879,63.873,15.9405,False,24.5,0,0.022,0.0
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,9,WOA,random,1,0.3333333333333333,E27,16.49,95.45,39,0.676408,87.908,13.7099,0.0,0,13.0091,2.1233,74.18,0.0,True,27.5,4840,3.3928,2.46
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,9,WOA,carbon,8,0.3333333333333333,E27,16.49,95.45,39,0.620366,88.9098,20.8592,0.0,0,13.0091,2.0897,67.642,0.0,True,28.0,4840,3.547,2.73
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,9,WOA,carbon,9,0.3333333333333333,E27,16.49,95.45,39,0.650036,88.3794,17.0742,0.0,0,13.2591,2.1557,64.556,0.0,True,28.5,4840,3.5795,2.5
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,9,WOA,carbon,10,0.3333333333333333,E27,16.49,95.45,39,0.674561,87.941,13.9455,0.0,0,13.0591,2.1417,72.383,0.0,True,28.0,4840,3.5437,2.53
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,9,FIFO,-,0,0.3333333333333333,E27,16.49,95.45,39,5.593826,0.0,-613.611,0.0,0,95.9591,15.66,5.308,0.0,True,24.5,0,0.0,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,9,Consolidation,-,0,0.3333333333333333,E27,16.49,95.45,39,0.783876,85.9868,0.0,0.0,0,13.3091,2.1675,55.842,0.0,True,24.5,0,0.0,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,9,Greedy(EDF+greenest),-,0,0.3333333333333333,E27,16.49,95.45,39,0.523829,90.6356,33.1746,0.0,0,12.7091,1.9729,63.473,1.5711,False,24.5,0,0.0002,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,9,VCC(Google),-,0,0.3333333333333333,E27,16.49,95.45,39,0.783039,86.0017,0.1068,0.0,0,13.3091,2.1675,56.689,0.0,True,24.5,0,0.005,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,9,Threshold(WaitAwhile),-,0,0.3333333333333333,E27,16.49,95.45,39,0.603622,89.2091,22.9953,0.0,0,12.8091,1.9879,63.873,0.0,True,24.5,0,0.023,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,WOA,carbon,3,0.3333333333333333,E27,16.49,95.45,39,1.285431,88.7117,19.5494,0.0,0,12.5091,1.9538,75.839,0.0,True,24.5,4840,3.3799,2.58
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,WOA,carbon,4,0.3333333333333333,E27,16.49,95.45,39,1.285628,88.71,19.5371,0.0,0,12.5091,1.9538,75.78,0.0,True,24.5,4840,3.3494,2.54
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,WOA,carbon,5,0.3333333333333333,E27,16.49,95.45,39,1.284776,88.7175,19.5904,0.0,0,12.5091,1.9538,72.157,0.0,True,24.5,4840,3.372,2.54
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,WOA,carbon,6,0.3333333333333333,E27,16.49,95.45,39,1.284897,88.7164,19.5829,0.0,0,12.5091,1.9538,71.348,0.0,True,24.5,4840,3.3435,2.64
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,WOA,carbon,7,0.3333333333333333,E27,16.49,95.45,39,1.283297,88.7304,19.683,0.0,0,12.5091,1.9538,71.572,0.0,True,24.5,4840,3.368,2.32
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,WOA,carbon,8,0.3333333333333333,E27,16.49,95.45,39,1.287996,88.6892,19.3889,0.0,0,12.5591,1.9613,75.017,0.0,True,24.5,4840,3.3615,2.42
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,7,WOA,carbon,9,0.3333333333333333,E27,16.49,95.45,39,1.285068,88.7149,19.5721,0.0,0,12.5091,1.9538,75.507,0.0,True,24.5,4840,3.3679,2.34
